bundle,metrics,n_streamlines,vol_mm3,mean,std,median,IQR
rh_ST-ST_2,RDI,2535,7224.0,0.506931,0.072641,0.522,0.047419
rh_ST-TT_0,QA,1443,6112.0,0.17569,0.049475,0.169812,0.054712
rh_ST-TT_0,QIR,1443,6112.0,0.263064,0.082015,0.253217,0.09896
rh_ST-TT_0,FA,1443,6112.0,0.305538,0.098342,0.287883,0.152063
rh_ST-TT_0,AD,1443,6112.0,0.001239,0.000374,0.001099,0.000404
rh_ST-TT_0,RD,1443,6112.0,0.814433,0.414276,0.699426,0.485979
rh_ST-TT_0,MD,1443,6112.0,0.001008,0.00039,0.000885,0.00046
rh_ST-TT_0,ISO,1443,6112.0,0.7016,0.070383,0.692659,0.066426
rh_ST-TT_0,RDI,1443,6112.0,0.452722,0.046815,0.458054,0.035749
rh_ST-TT_1,QA,1385,4992.0,0.171697,0.047199,0.174229,0.074427
rh_ST-TT_1,QIR,1385,4992.0,0.257848,0.081694,0.263563,0.127337
rh_ST-TT_1,FA,1385,4992.0,0.33391,0.091505,0.349865,0.122385
rh_ST-TT_1,AD,1385,4992.0,0.001065,0.00017,0.00105,0.000113
rh_ST-TT_1,RD,1385,4992.0,0.619251,0.200578,0.56526,0.100535
rh_ST-TT_1,MD,1385,4992.0,0.000822,0.000178,0.000782,7.2e-05
rh_ST-TT_1,ISO,1385,4992.0,0.705504,0.04459,0.696743,0.05918
rh_ST-TT_1,RDI,1385,4992.0,0.4546,0.020998,0.454154,0.020826
rh_Tr-RMF_0,QA,185,1656.0,0.099143,0.042591,0.083946,0.037393
rh_Tr-RMF_0,QIR,185,1656.0,0.121011,0.064887,0.099746,0.050329
rh_Tr-RMF_0,FA,185,1656.0,0.138689,0.077948,0.113135,0.061299
rh_Tr-RMF_0,AD,185,1656.0,0.001196,0.000123,0.001186,0.000165
rh_Tr-RMF_0,RD,185,1656.0,0.973591,0.161857,0.979796,0.170102
rh_Tr-RMF_0,MD,185,1656.0,0.001071,0.000151,0.001064,0.000191
rh_Tr-RMF_0,ISO,185,1656.0,0.863072,0.050324,0.87118,0.046473
rh_Tr-RMF_0,RDI,185,1656.0,0.520988,0.020579,0.523403,0.028106
rh_Tr-RMF_1,QA,747,2728.0,0.185109,0.049014,0.204713,0.061455
rh_Tr-RMF_1,QIR,747,2728.0,0.251689,0.078848,0.278975,0.108966
rh_Tr-RMF_1,FA,747,2728.0,0.320008,0.103598,0.356841,0.099279
rh_Tr-RMF_1,AD,747,2728.0,0.001146,0.000113,0.001141,0.000154
rh_Tr-RMF_1,RD,747,2728.0,0.718551,0.17412,0.661421,0.179758
rh_Tr-RMF_1,MD,747,2728.0,0.000893,0.000141,0.000852,0.000177
rh_Tr-RMF_1,ISO,747,2728.0,0.78211,0.061176,0.761063,0.082846
rh_Tr-RMF_1,RDI,747,2728.0,0.501352,0.022534,0.494277,0.02831
rh_Tr-RMF_2,QA,18,528.0,0.210365,0.024606,0.218368,0.005485
rh_Tr-RMF_2,QIR,18,528.0,0.286833,0.039193,0.299049,0.007155
rh_Tr-RMF_2,FA,18,528.0,0.376915,0.063176,0.390323,0.013855
rh_Tr-RMF_2,AD,18,528.0,0.001135,7e-05,0.001162,5.2e-05
rh_Tr-RMF_2,RD,18,528.0,0.655993,0.076019,0.651614,0.045267
rh_Tr-RMF_2,MD,18,528.0,0.000843,5.9e-05,0.000852,2.2e-05
rh_Tr-RMF_2,ISO,18,528.0,0.765058,0.04094,0.751935,0.010314
rh_Tr-RMF_2,RDI,18,528.0,0.497745,0.018187,0.492766,0.007706
rh_Tr-SF_0,QA,674,6488.0,0.203693,0.019923,0.202576,0.038253
rh_Tr-SF_0,QIR,674,6488.0,0.276155,0.034394,0.274435,0.064889
rh_Tr-SF_0,FA,674,6488.0,0.347207,0.036056,0.352616,0.067378
rh_Tr-SF_0,AD,674,6488.0,0.00111,3.8e-05,0.001111,3.1e-05
rh_Tr-SF_0,RD,674,6488.0,0.666411,0.052007,0.663046,0.073138
rh_Tr-SF_0,MD,674,6488.0,0.000834,4.3e-05,0.000827,5.5e-05
rh_Tr-SF_0,ISO,674,6488.0,0.764833,0.026278,0.767352,0.049352
rh_Tr-SF_0,RDI,674,6488.0,0.496839,0.009852,0.495804,0.016501
rh_Tr-Tr_0,QA,930,4664.0,0.219824,0.045904,0.233418,0.07628
rh_Tr-Tr_0,QIR,930,4664.0,0.3113,0.080583,0.335166,0.139527
rh_Tr-Tr_0,FA,930,4664.0,0.368472,0.089113,0.399298,0.151251
rh_Tr-Tr_0,AD,930,4664.0,0.001076,7.9e-05,0.001087,9.3e-05
rh_Tr-Tr_0,RD,930,4664.0,0.612423,0.074654,0.597019,0.084689
rh_Tr-Tr_0,MD,930,4664.0,0.00079,6e-05,0.000786,5.6e-05
rh_Tr-Tr_0,ISO,930,4664.0,0.749803,0.061791,0.723213,0.099136
rh_Tr-Tr_0,RDI,930,4664.0,0.496096,0.022346,0.489255,0.033032
rh_Tr-Tr_1,QA,264,2672.0,0.148067,0.031187,0.139939,0.019876
rh_Tr-Tr_1,QIR,264,2672.0,0.192961,0.052792,0.180674,0.028272
rh_Tr-Tr_1,FA,264,2672.0,0.253353,0.055183,0.241652,0.043127
rh_Tr-Tr_1,AD,264,2672.0,0.001167,0.000162,0.001115,0.000277
rh_Tr-Tr_1,RD,264,2672.0,0.771364,0.103021,0.767621,0.156808
rh_Tr-Tr_1,MD,264,2672.0,0.000964,0.000166,0.000907,0.000314
rh_Tr-Tr_1,ISO,264,2672.0,0.809353,0.044576,0.801682,0.050874
rh_Tr-Tr_1,RDI,264,2672.0,0.506646,0.019821,0.501191,0.024537
